0422_5,19.795,-2.97209,-5.93207,-1.96746,-2.95584,5.41117,0
0422_5,19.961,-3.08746,-6.04953,-2.05331,-3.04034,5.32992,0
0422_5,20.126,-3.1943,-6.13744,-2.13302,-3.13527,4.92476,0
0422_5,20.292,-3.28918,-6.23387,-2.21167,-3.22027,4.91607,0
0422_5,20.458,-3.39395,-6.33597,-2.29271,-3.30553,4.78137,0
0422_5,20.623,-3.49619,-6.43783,-2.37909,-3.39614,4.43595,0
0422_5,20.788,-3.58899,-6.51322,-2.4532,-3.46994,4.26954,0
0422_5,20.954,-3.69169,-6.55269,-2.51558,-3.53968,4.10921,0
0422_5,21.12,-3.77896,-6.59499,-2.5841,-3.60941,3.95519,0
0422_5,21.286,-3.85587,-6.66637,-2.64541,-3.68526,4.10118,0
0422_4,0.238,-0.06428,-0.04838,-0.06392,-0.05707,-0.17397,0
0422_4,0.404,-0.12502,-0.07097,-0.1189,-0.12396,-0.19491,0
0422_4,0.569,-0.19714,-0.122,-0.18308,-0.1742,-0.38737,0
0422_4,0.735,-0.25535,-0.16506,-0.24068,-0.22799,-0.52927,0
0422_4,0.901,-0.30546,-0.20493,-0.29066,-0.27413,-0.60634,0
0422_4,1.065,-0.3586,-0.24586,-0.33748,-0.32109,-0.72484,0
0422_4,1.231,-0.41858,-0.28414,-0.39114,-0.37133,-0.77586,0
0422_4,1.397,-0.4616,-0.31205,-0.43244,-0.41283,-0.90684,0
0422_4,1.563,-0.52208,-0.34846,-0.47584,-0.44997,-0.97812,0
0422_4,1.727,-0.57953,-0.387,-0.51267,-0.48355,-1.04828,0
0422_4,1.893,-0.63166,-0.42049,-0.55581,-0.53215,-1.17013,0
0422_4,2.058,-0.70961,-0.46382,-0.60737,-0.56983,-1.2726,0
0422_4,2.224,-0.76174,-0.49173,-0.64972,-0.60642,-1.35702,0
0422_4,2.39,-0.81818,-0.52229,-0.68575,-0.64027,-1.43543,0
0422_4,2.555,-0.8736,-0.54994,-0.71969,-0.67167,-1.4958,0
0422_4,2.721,-0.92725,-0.58183,-0.76282,-0.71372,-1.55839,0
0422_4,2.886,-0.98799,-0.61612,-0.80886,-0.74567,-1.60963,0
0422_4,3.053,-1.03076,-0.64031,-0.84121,-0.77707,-1.67289,0
0422_4,3.218,-1.07454,-0.66503,-0.87909,-0.86198,-1.72457,0
0422_4,3.384,-1.113,-0.68762,-0.91223,-0.91604,-1.77647,0
0422_4,3.55,-1.14287,-0.71287,-0.94774,-0.96191,-1.78984,0
0422_4,3.716,-1.19525,-0.74184,-0.97984,-0.98867,-1.83104,0
0422_4,3.883,-1.22916,-0.76683,-1.0093,-1.01816,-1.86936,0
0422_4,4.049,-1.26889,-0.78995,-1.03823,-1.04109,-1.86802,0
0422_4,4.215,-1.28889,-0.81387,-1.06138,-1.06703,-1.88428,0
0422_4,4.38,-1.33773,-0.84231,-1.10057,-1.10253,-1.99588,0
0422_4,4.546,-1.36354,-0.86996,-1.12477,-1.12601,-2.0567,0
0422_4,4.711,-1.37923,-0.88936,-1.1516,-1.14976,-2.08164,0
0422_4,4.877,-1.42808,-0.90717,-1.17054,-1.17079,-2.01994,0
0422_4,5.042,-1.45667,-0.94146,-1.1787,-1.17243,-0.3074,0
0422_4,5.208,1.10516,2.15535,-0.24384,2.92642,4.17131,0
0422_4,5.373,8.46293,6.86316,2.66436,3.92083,9.12114,0
0422_4,5.538,7.43369,5.57218,1.14424,3.15714,5.80878,0
0422_4,5.704,6.14354,4.62382,0.22043,2.68342,4.63664,0
0422_4,5.869,5.40255,3.92557,-0.27304,2.38827,4.01983,0
0422_4,6.035,4.9374,3.68555,-0.50136,2.18594,3.56631,1
0422_4,6.2,4.70711,3.28499,-0.79386,1.91782,3.17448,1
0422_4,6.366,4.39938,2.99022,-1.0377,1.71741,2.75615,1
0422_4,6.531,4.03926,2.76031,-1.24393,1.53174,2.39216,1
0422_4,6.697,3.84794,2.52162,-1.43437,1.38349,2.15471,1
0422_4,6.863,3.80567,2.52109,-1.41491,1.26007,1.91012,1
0422_4,7.028,3.56677,2.32892,-1.57536,1.16041,1.6838,1
0422_4,7.194,3.34458,2.0695,-1.74739,1.0654,1.44078,1
0422_4,7.359,3.1816,1.93315,-1.87366,0.9641,1.23273,1
0422_4,7.525,2.9875,1.70509,-1.95204,0.87154,1.05519,1
0422_4,7.691,2.82199,1.60808,-1.99544,0.79836,0.91307,1
0422_4,7.857,2.71874,1.51797,-2.11802,0.7757,0.80994,1
0422_4,8.024,2.48692,1.28301,-2.32662,0.6998,0.63908,1
0422_4,8.19,2.27865,1.13389,-2.36318,0.63618,0.49541,1
0422_4,8.357,2.20374,1.07754,-2.38685,0.57638,0.39806,1
0422_4,8.523,2.07113,1.07595,-2.4826,0.51331,0.29181,1
0422_4,8.689,1.96003,1.0515,-2.55467,0.45406,0.18088,1
0422_4,8.854,1.91524,0.99727,-2.6207,0.37898,0.04745,1
0422_4,9.02,1.81072,0.86039,-2.72328,0.32055,-0.04277,1
0422_4,9.185,1.72493,0.78862,-2.75748,0.26649,-0.13254,1
0422_4,9.351,1.68975,0.73998,-2.82324,0.21242,-0.22966,1
0422_4,9.517,1.74239,0.74344,-2.93924,0.15044,-0.32544,1
0422_4,9.682,1.7019,0.66556,-3.00658,0.09065,-0.39205,1
0422_4,9.848,1.61408,0.5696,-3.01789,0.04369,-0.47848,1
0422_4,10.013,1.54145,0.47339,-3.09207,-0.01229,-0.53951,1
0422_4,10.18,1.48881,0.38009,-3.14415,-0.05625,-0.52726,1
0422_4,10.346,1.34684,0.26872,-3.21202,-0.10812,-0.62149,1
0422_4,10.513,1.31799,0.22832,-3.2662,-0.15836,-0.68074,1
0422_4,10.68,1.27041,0.21795,-3.32302,-0.20778,-0.76049,1
0422_4,10.846,1.23347,0.17676,-3.36011,-0.25174,-0.84424,1
0422_4,11.013,1.14489,0.07921,-3.4043,-0.29024,-0.89815,1
0422_4,11.178,1.07125,5.32E-04,-3.43376,-0.32628,-0.95718,1
0422_4,11.344,1.0138,-0.05422,-3.45717,-0.36287,-0.99727,1
0422_4,11.508,0.9933,-0.08638,-3.46638,-0.39836,-1.05541,1
0422_4,11.675,0.93358,-0.15868,-3.48295,-0.43713,-1.1091,1
0422_4,11.84,0.86424,-0.21237,-3.50137,-0.48055,-1.15743,1
0422_4,12.006,0.74909,-0.28547,-3.53582,-0.52068,-1.2129,1
0422_4,12.171,0.66355,-0.36042,-3.55792,-0.55563,-1.25812,1
0422_4,12.337,0.60205,-0.41438,-3.59369,-0.59768,-1.30312,1
0422_4,12.503,0.52993,-0.48295,-3.63131,-0.63673,-1.36014,1
0422_4,12.668,0.4702,-0.52043,-3.66787,-0.67359,-1.40892,1
0422_4,12.834,0.43553,-0.52282,-3.70207,-0.69488,-1.39756,1
0422_4,12.998,0.35151,-0.60097,-3.75494,-0.73147,-1.47219,1
0422_4,13.164,0.32545,-0.6427,-3.80123,-0.77051,-1.533,1
0422_4,13.329,0.28116,-0.66901,-3.83543,-0.80464,-1.59626,1
0422_4,13.495,0.24194,-0.70941,-3.88199,-0.84068,-1.65975,1
0422_4,13.66,0.18474,-0.77693,-3.91434,-0.874,-1.7112,1
0422_4,13.826,0.14577,-0.77453,-3.91224,-0.8942,-1.70385,1
0422_4,13.992,0.15058,-0.77693,-3.95538,-0.92396,-1.75976,1
0422_4,14.158,0.08832,-0.84524,-3.99773,-0.95973,-1.82704,1
0422_4,14.324,0.06808,-0.84949,-3.85568,-0.96492,-1.82191,1
0422_4,14.489,0.09262,-0.84098,-3.97379,-1.00505,-1.91814,1
0422_4,14.656,0.041,-0.87182,-4.01719,-1.02963,-1.99276,1
0422_4,14.821,0.0086,-0.90637,-4.0648,-1.06185,-2.05179,1
0422_4,14.988,-0.03847,-0.97946,-4.09979,-1.09898,-2.1135,1
0422_4,15.154,-0.11894,-1.07063,-4.09742,-1.12301,-2.15471,1
0422_4,15.32,-0.17487,-0.91115,-2.27795,-0.49556,0.59698,1
0422_4,15.486,12.90102,7.95878,0.45533,1.82007,2.3935,1
0422_4,15.651,15.22826,8.88429,-0.93933,1.30185,2.86374,1
0422_4,15.817,10.69855,7.12736,-1.81579,0.39454,1.63057,1
0422_4,15.983,8.93313,6.25103,-2.20825,-0.09611,0.86518,1
0422_4,16.149,7.9206,5.6793,-2.60728,-0.45816,0.04477,0
0422_4,16.315,7.30412,5.24764,-3.00684,-0.73365,-0.44551,0
0422_4,16.482,6.97664,4.91805,-3.20465,-0.96273,-0.91129,0
0422_4,16.648,6.79241,4.62834,-3.47506,-1.12847,-1.03358,0
0422_4,16.814,6.13974,4.38646,-3.67445,-1.28465,-1.35613,0
0422_4,16.981,6.24502,4.16505,-3.84464,-1.43099,-1.45214,0
0422_4,17.146,5.73002,3.96384,-4.00746,-1.55113,-1.64839,0
0422_4,17.312,5.25399,3.77858,-4.15082,-1.66717,-1.74127,0
0422_4,17.477,4.87464,3.61884,-4.27261,-1.76219,-1.78315,0
0422_4,17.643,4.55906,3.46255,-4.3844,-1.85393,-1.7934,0
0422_4,17.808,4.31004,3.323,-4.48015,-1.94048,-1.82681,0
0422_4,17.974,4.06279,3.18186,-4.57169,-2.02949,-2.14602,0
0422_4,18.139,3.84211,3.05242,-4.65507,-2.11687,-2.31821,0
0422_4,18.305,3.65434,2.9352,-4.73609,-2.19659,-2.49084,0
0422_4,18.472,3.47896,2.82065,-4.80737,-2.27141,-2.63786,0
0422_4,18.637,3.37292,2.713,-4.87471,-2.34158,-2.74278,0
0422_4,18.802,3.23044,2.61731,-4.93574,-2.40847,-2.8272,0
0422_4,18.967,3.10037,2.52774,-4.99492,-2.47318,-2.96242,0
0422_4,19.133,2.98977,2.44082,-5.0549,-2.53434,-3.02457,0
0422_4,19.299,2.88855,2.35497,-5.10908,-2.59195,-2.95596,0
0422_4,19.465,2.79364,2.26646,-5.16117,-2.6411,-3.04038,0
0422_4,19.63,2.6995,2.19044,-5.21272,-2.69516,-2.99115,0
0422_4,19.796,2.63547,2.11229,-5.26323,-2.74158,-3.01989,0
0422_4,19.962,2.56259,2.0392,-5.31031,-2.7869,-3.07157,0
0422_4,20.128,2.47402,1.96637,-5.3524,-2.83141,-2.86285,0
0422_4,20.295,2.43201,1.90471,-5.39396,-2.86444,-2.86997,0
0422_4,20.46,2.37557,1.8348,-5.43631,-2.877,-2.89915,0
0422_4,20.627,2.287,1.77021,-5.47208,-2.91851,-3.08181,0
0422_3,0.238,-0.24331,-0.15293,-0.09155,-0.1416,3.72854,1
0422_3,0.404,-0.3959,-0.28553,-0.15935,-0.22328,-0.5842,1
0422_3,0.569,-0.61883,-0.40077,-0.22286,-0.28489,-0.36892,1
0422_3,0.735,-0.78767,-0.5152,-0.28237,-0.37308,-0.8988,1
0422_3,0.901,-0.91915,-0.62502,-0.34788,-0.50224,-1.04314,1
0422_3,1.066,-1.07465,-0.72345,-0.40653,-0.55961,-1.16937,1
0422_3,1.232,-1.21001,-0.81023,-0.44687,-0.62207,-1.35775,1
0422_3,1.397,-1.3296,-0.89212,-0.50065,-0.69726,-1.47101,1
0422_3,1.563,-1.42494,-0.97699,-0.54786,-0.76933,-1.53535,1
0422_3,1.727,-1.52197,-1.05102,-0.60135,-0.84366,-1.62832,1
0422_3,1.893,-1.60421,-1.1226,-0.64083,-0.90047,-1.68825,1
0422_3,2.058,-1.68062,-1.18877,-0.67974,-0.95982,-0.54652,1
0422_3,2.224,-1.75316,-1.2571,-0.72523,-1.00787,-1.8414,1
0422_3,2.39,-1.84461,-1.31838,-0.77157,-1.09888,-1.90525,1
0422_3,2.555,-1.92903,-1.38237,-0.81592,-1.12997,-1.99332,1
0422_3,2.721,-2.01466,-1.4404,-0.84367,-1.19158,-2.05252,1
0422_3,2.886,-2.11315,-1.49463,-0.86541,-1.23567,-2.12444,1
0422_3,3.051,-2.19442,-1.54561,-0.89745,-1.28513,-2.1494,1
0422_3,3.216,-2.26622,-1.5909,-0.93235,-1.33629,-2.21276,1
0422_3,3.382,-2.33415,-1.64133,-0.96211,-1.37727,-2.29471,1
0422_3,3.548,-2.39916,-1.68662,-0.99558,-1.40751,-2.35489,1
0422_3,3.713,-2.46417,-1.73732,-1.02819,-1.43804,-2.40871,1
0422_3,3.879,-2.52457,-1.78586,-1.0568,-1.50135,-2.41263,1
0422_3,4.044,-2.58498,-1.82816,-1.08856,-1.52593,-2.4366,1
0422_3,4.21,-2.64295,-1.87046,-1.11688,-1.57426,-2.55476,1
0422_3,4.375,-2.69802,-1.91086,-1.14921,-1.60422,-2.45691,1
0422_3,4.541,-2.74363,-1.95072,-1.17896,-1.64181,-2.5988,1
0422_3,4.707,-2.80355,-1.98842,-1.1947,-1.68534,10.39984,1
0422_3,4.873,-2.85643,-2.02556,-1.23561,-1.72378,-2.56235,1
0422_3,5.04,-2.87244,-2.06271,-1.27022,-1.68986,-2.74044,1
0422_3,5.205,-1.48025,-1.61367,-0.0515,0.83038,-3.33589,1
0422_3,5.372,2.87365,-0.048,6.94846,9.75705,-4.71884,1
0422_3,5.537,4.60304,0.56374,7.2231,7.47309,-4.55248,1
0422_3,5.704,4.43201,0.29638,6.96505,6.44007,5.43196,1
0422_3,5.869,3.73992,8.13E-04,6.41033,5.77306,-6.40489,1
0422_3,6.035,3.21521,-0.31563,5.99122,5.37596,-7.07862,2
0422_3,6.2,2.86007,-0.57676,5.68596,5.07835,-7.61658,2
0422_3,6.366,2.55732,-0.76169,5.43564,4.79656,-8.00654,2
0422_3,6.532,2.28805,-0.92845,5.2122,4.55095,-8.31674,2
0422_3,6.697,2.05833,-1.12098,5.01938,4.35537,-8.56358,2
0422_3,6.863,1.85456,-1.2712,4.84144,4.17392,-8.78351,2
0422_3,7.028,1.66728,-1.3718,4.68066,4.00632,-8.97384,2
0422_3,7.194,1.61731,-1.46291,4.59226,3.86161,-9.14802,2
0422_3,7.359,1.52561,-1.56378,4.47754,3.73754,-9.29456,2
0422_3,7.524,1.34101,-1.65841,4.35795,3.61516,-9.38532,2
0422_3,7.689,1.26702,-1.74058,4.32705,3.48882,-9.56635,2
0422_3,7.855,1.1644,-1.80728,4.21233,3.37887,-9.69601,2
0422_3,8.021,0.99629,-1.84958,4.05842,3.26865,-9.79705,2
0422_3,8.186,0.84686,-1.951,3.93025,3.16492,-9.89246,2
0422_3,8.352,0.71247,-2.03289,3.81095,3.06883,-9.99007,2
0422_3,8.517,0.59336,-2.11912,3.69452,2.9781,-10.08474,2
0422_3,8.684,0.47377,-2.19829,3.57522,2.88427,-10.17355,2
0422_3,8.849,0.35781,-2.26988,3.47938,2.79326,-10.25061,2
0422_3,9.015,0.24719,-2.33686,3.38955,2.70847,-10.32204,2
0422_3,9.179,0.14555,-2.39055,3.29028,2.63329,-10.40718,2
0422_3,9.346,0.04997,-2.46267,3.20731,2.54709,-10.48228,2
0422_3,9.512,-0.03809,-2.51962,3.13579,2.47049,-10.54002,2
0422_3,9.676,-0.12105,-2.58741,3.07114,2.38966,-10.59555,2
0422_3,9.842,-0.20207,-2.63622,2.98474,2.31618,-10.65353,2
0422_3,10.007,-0.28164,-2.70292,2.90807,2.23336,-10.72203,2
0422_3,10.173,-0.35781,-2.7539,2.84312,2.1596,-10.77976,2
0422_3,10.339,-0.43301,-2.8084,2.76846,2.07961,-10.83114,2
0422_3,10.505,-0.50676,-2.84474,2.69179,2.01037,-10.89034,2
0422_3,10.671,-0.58244,-2.85992,2.60968,1.9366,-10.91358,2
0422_3,10.837,-0.64382,-2.92446,2.55933,1.86227,-10.99504,2
0422_3,11.004,-0.70349,-2.97517,2.49238,1.79359,-11.0403,2
0422_3,11.17,-0.77409,-3.02886,2.42401,1.72632,-11.04715,2
0422_3,11.336,-0.83861,-3.09068,2.34305,1.67149,-11.07308,2
0422_3,11.502,-0.90581,-3.13163,2.27038,1.60903,-11.11859,2
0422_3,11.669,-0.96621,-3.17745,2.2103,1.53724,-11.19369,2
0422_3,11.835,-1.03389,-3.20918,2.14307,1.47393,-11.23454,2
0422_3,12.002,-1.09114,-3.25961,2.08814,1.39677,-11.23308,2
0422_3,12.167,-1.15203,-3.30463,2.02663,1.33968,-11.28347,2
0422_3,12.333,-1.20831,-3.35344,1.97256,1.28796,-11.34977,2
0422_3,12.499,-1.26702,-3.40224,1.91878,1.28796,-11.3576,2
0422_3,12.664,-1.31845,-3.4139,1.865,1.25969,-11.40408,2
0422_3,12.83,-1.36672,-3.444,1.81493,1.19893,-11.42977,2
0422_3,12.995,-1.41936,-3.47437,1.76029,1.1359,-11.46108,2
0422_3,13.161,-1.46982,-3.51722,1.69735,1.07231,-11.54157,2
0422_3,13.326,-1.52173,-3.54623,1.63241,1.03133,-11.53814,2
0422_3,13.492,-1.57534,-3.59395,1.58721,0.98158,-11.53936,2
0422_3,13.657,-1.62507,-3.60344,1.53914,0.94823,-11.55429,2
0422_3,13.823,-1.67601,-3.633,1.48708,0.88294,-11.56456,2
0422_3,13.989,-1.72453,-3.67476,1.44674,0.82896,-11.65606,2
0422_3,14.154,-1.77014,-3.70242,1.40468,0.76848,-11.6497,2
0422_3,14.32,-1.8172,-3.73957,1.37178,0.72495,-11.66731,2
0422_3,14.486,-1.86135,-3.77672,1.30427,0.68312,-11.66878,2
0422_3,14.652,-1.90404,-3.80248,1.24991,0.63225,-11.70327,2
0422_3,14.817,-1.94941,-3.84722,1.20128,0.58392,-11.76321,2
0422_3,14.984,-1.99744,-3.87976,1.15894,0.53502,-11.79257,2
0422_3,15.149,-2.04038,-3.91121,1.11717,0.485,-11.80455,2
0422_3,15.316,-2.00738,-3.98171,1.31113,0.7682,-9.93356,2
0422_3,15.483,-1.35362,-3.0416,3.9108,1.85972,1.14882,2
0422_5,0.239,-0.21758,-0.20001,-0.17854,-0.19017,-0.3481,1
0422_5,0.404,-0.38241,-0.34994,-0.31981,-0.37871,-0.58489,1
0422_5,0.57,-0.51058,-0.51712,-0.44856,-0.5395,-0.74982,1
0422_5,0.735,-0.66064,-0.62847,-0.58427,-0.69403,-0.89307,1
0422_5,0.901,-0.78828,-0.71165,-0.71414,-0.83904,-1.03359,1
0422_5,1.066,-0.92068,-0.84079,-0.83928,-0.97589,-1.34086,1
0422_5,1.232,-1.03724,-0.97075,-0.93189,-1.10267,-1.50967,1
0422_5,1.396,-1.12375,-1.08594,-1.03033,-1.22782,-1.70015,1
0422_5,1.562,-1.23399,-1.21426,-1.12544,-1.33501,-1.84614,1
0422_5,1.727,-1.33394,-1.18991,-1.20581,-1.42207,-1.87534,1
0422_5,1.893,-1.44365,-1.36174,-1.30982,-1.5211,-2.14908,1
0422_5,2.058,-1.53015,-1.48732,-1.36738,-1.61551,-2.25949,1
0422_5,2.224,-1.59213,-1.58582,-1.41188,-1.70474,-2.36419,1
0422_5,2.39,-1.65727,-1.67009,-1.44581,-1.78881,-2.2531,1
0422_5,2.555,-1.73639,-1.7229,-1.50309,-1.87288,-2.52022,1
0422_5,2.721,-1.8192,-1.80498,-1.55343,-1.95531,-2.63998,1
0422_5,2.886,-1.86535,-1.88624,-1.61461,-2.03339,-2.75381,1
0422_5,3.052,-1.93708,-1.95574,-1.67523,-2.10794,-2.8259,1
0422_5,3.217,-2.01673,-2.01593,-1.73308,-2.1716,-2.89912,1
0422_5,3.383,-2.09321,-2.07202,-1.79036,-2.24043,-2.96779,1
0422_5,3.549,-2.13093,-2.13413,-1.83875,-2.31062,-3.08572,1
0422_5,3.714,-2.17312,-2.17736,-1.89242,-2.37565,-3.12473,1
0422_5,3.88,-2.22429,-2.2236,-1.94526,-2.42788,-3.17993,1
0422_5,4.046,-2.29892,-2.28187,-2.00616,-2.48692,-3.31019,1
0422_5,4.212,-2.36248,-2.34836,-2.05344,-2.5446,-3.38957,1
0422_5,4.379,-2.36459,-2.43591,-2.0946,-2.59575,-3.4612,1
0422_5,4.545,-2.39597,-2.47422,-2.13798,-2.6507,-3.52279,1
0422_5,4.71,-2.46718,-2.51718,-2.18553,-2.69967,-3.52576,1
0422_5,4.876,-2.53786,-2.54837,-2.22836,-2.75,-3.58894,1
0422_5,5.042,-2.58797,-2.61075,-2.24087,-2.79517,-3.60651,1
0422_5,5.207,-2.61539,-2.67942,-2.25533,-2.82809,-3.61883,1
0422_5,5.373,-2.67447,-2.43017,-2.09821,-2.27335,3.29513,1
0422_5,5.538,7.9013,10.45257,2.20333,5.14143,5.15405,1
0422_5,5.703,9.42987,8.11981,1.52812,2.9331,2.80902,1
0422_5,5.868,7.45217,6.59883,0.38154,1.94361,1.65635,1
0422_5,6.034,6.43814,5.70414,-0.21552,1.30699,1.64084,0
0422_5,6.199,5.75429,5.13695,-0.57704,0.79687,0.69028,0
0422_5,6.365,5.21365,4.64446,-0.86904,0.39612,0.34514,0
0422_5,6.531,4.76768,4.18344,-1.14129,0.0672,-0.11999,0
0422_5,6.696,4.42246,3.87043,-1.39464,-0.21575,-0.30682,0
0422_5,6.862,4.11153,3.58205,-1.5957,-0.46196,-0.27534,0
0422_5,7.027,3.8565,3.33553,-1.75282,-0.67852,-0.71286,0
0422_5,7.193,3.61097,3.10899,-1.91578,-0.89862,-0.61728,0
0422_5,7.358,3.36333,2.87013,-2.06178,-1.08961,-1.07944,0
0422_5,7.524,3.17529,2.67778,-2.21223,-1.24713,-1.25281,0
0422_5,7.69,2.97064,2.49474,-2.33348,-1.37255,-1.56122,0
0422_5,7.855,2.84589,2.3749,-2.39688,-1.4977,-1.86576,0
0422_5,8.021,2.68133,2.20882,-2.49894,-1.65305,-1.95039,0
0422_5,8.186,2.49487,2.02277,-2.61157,-1.78038,-1.72843,0
0422_5,8.352,2.36063,1.89582,-2.71447,-1.90852,-1.66319,0
0422_5,8.517,2.24143,1.76394,-2.79734,-2.01897,-1.83405,0
0422_5,8.683,2.13514,1.66708,-2.85963,-2.12426,-2.18968,0
0422_5,8.849,2.03757,1.55709,-2.94445,-2.23173,-2.12034,0
0422_5,9.015,1.91045,1.42713,-3.0162,-2.32205,-2.33841,0
0422_5,9.18,1.82526,1.33903,-3.07765,-2.40884,-2.42852,0
0422_5,9.347,1.75195,1.27911,-3.1291,-2.48746,-2.60759,0
0422_5,9.513,1.68338,1.20934,-3.1875,-2.56255,-2.71731,0
0422_5,9.678,1.59872,1.11303,-3.25842,-2.65288,-2.50015,0
0422_5,9.844,1.49508,1.01508,-3.32488,-2.72307,-2.55855,0
0422_5,10.009,1.42361,0.94449,-3.37104,-2.78755,-2.62538,0
0422_5,10.175,1.35794,0.878,-3.41665,-2.84115,-2.71846,0
0422_5,10.34,1.29174,0.81507,-3.46198,-2.90372,-2.87905,0
0422_5,10.506,1.22634,0.73792,-3.52121,-2.98398,-2.59162,0
0422_5,10.671,1.1546,0.68128,-3.55709,-3.0403,-2.6961,0
0422_5,10.837,1.09869,0.62628,-3.59797,-3.09716,-2.84597,0
0422_5,11.003,1.05069,0.58989,-3.63217,-3.14776,-3.00177,0
0422_5,11.168,1.00349,0.539,-3.67111,-3.20326,-2.99835,0
0422_5,11.334,0.93518,0.46021,-3.72506,-3.26175,-2.94954,0
0422_5,11.499,0.88956,0.40904,-3.7676,-3.31399,-2.85532,0
0422_5,11.665,0.84604,0.35186,-3.79792,-3.35834,-3.08344,0
0422_5,11.83,0.81123,0.32559,-3.82517,-3.4035,-3.32091,0
0422_5,11.996,0.7722,0.26731,-3.86966,-3.4639,-3.13317,0
0422_5,12.161,0.70626,0.19754,-3.90887,-3.50552,-3.31042,0
0422_5,12.327,0.67251,0.1565,-3.93891,-3.54932,-3.38045,0
0422_5,12.493,0.63743,0.12258,-3.96143,-3.58578,-3.5326,0
0422_5,12.658,0.60684,0.09029,-3.98702,-3.62169,-3.63251,0
0422_5,12.824,0.56332,0.02873,-4.02679,-3.67719,-3.5034,0
0422_5,12.989,0.52218,-0.01204,-4.05376,-3.71256,-3.58894,0
0422_5,13.155,0.48922,-0.05007,-4.07962,-3.74657,-3.65282,0
0422_5,13.32,0.46179,-0.07716,-4.10437,-3.77949,-3.7468,0
0422_5,13.486,0.43832,-0.09604,-4.1205,-3.80778,-3.84056,0
0422_5,13.651,0.40166,-0.15267,-4.15471,-3.85621,-3.82801,0
0422_5,13.818,0.3803,-0.18167,-4.17557,-3.88777,-3.88207,0
0422_5,13.984,0.3563,-0.21451,-4.2031,-3.91933,-3.91903,0
0422_5,14.149,0.33388,-0.24378,-4.22507,-3.94817,-3.96488,0
0422_5,14.315,0.31331,-0.25801,-4.25149,-3.99061,-3.87044,0
0422_5,14.481,0.27507,-0.32723,-4.27846,-4.0238,-3.95758,0
0422_5,14.647,0.25503,-0.35186,-4.30015,-4.05645,-4.02738,0
0422_5,14.813,0.23683,-0.36745,-4.31294,-4.08012,-4.14874,0
0422_5,14.979,0.21916,-0.37484,-4.32685,-4.10243,-4.2247,0
0422_5,15.145,0.20254,-0.38387,-4.34798,-4.13834,-4.29131,0
0422_5,15.312,0.16852,-0.37703,-4.33825,-4.12637,-2.90186,0
0422_5,15.479,2.07291,2.61102,-1.32372,-1.19163,0.11702,0
0422_5,15.645,8.91138,8.32118,2.77815,-1.42588,5.68601,0
0422_5,15.812,8.67745,7.26041,1.21944,-2.08781,4.01986,0
0422_5,15.977,7.50281,6.5556,0.46302,-2.46298,3.07705,0
0422_5,16.144,6.85008,5.95339,0.05673,-2.67736,2.36237,1
0422_5,16.309,6.35506,5.52028,-0.25974,-2.86209,1.71885,1
0422_5,16.475,5.92387,5.05405,-0.49723,-3.01309,1.49393,1
0422_5,16.64,5.57654,4.71861,-0.74418,-3.14041,0.84722,1
0422_5,16.806,5.30569,4.44446,-0.94246,-3.26012,0.47243,1
0422_5,16.972,4.86605,4.05812,-1.11265,-3.36378,0.12501,1
0422_5,17.137,4.53613,3.81434,-1.25364,-3.45029,-0.09512,1
0422_5,17.303,4.32224,3.59108,-1.38907,-3.53572,-0.26393,1
0422_5,17.468,4.13922,3.47863,-1.47834,-3.60782,-0.32415,1
0422_5,17.634,4.08093,3.42746,-1.51088,-3.65733,-0.25435,1
0422_5,17.799,4.06405,3.44525,-1.50615,-3.71283,-0.49935,1
0422_5,17.965,3.77554,3.21898,-1.65577,-3.78575,-0.61682,1
0422_5,18.131,3.63365,3.13908,-1.73057,-3.8339,-0.68389,1
0422_5,18.296,3.55532,3.0425,-1.82207,-3.90736,-0.72564,1
0422_5,18.462,3.40948,2.9585,-1.84292,-3.9498,-0.19664,1
0422_5,18.627,3.35252,3.29066,-1.77868,-4.01129,-0.03239,1
0422_5,18.794,3.2014,3.0124,-1.91356,-4.07903,-1.09313,1
0422_5,18.959,3.02918,2.69639,-2.05705,-4.13154,-1.39812,1
0422_5,19.125,2.93662,2.53441,-2.15661,-4.18921,-1.65338,1
0422_5,19.29,2.75095,2.34809,-2.22391,-4.23084,-1.81489,1
0422_5,19.456,2.65917,2.237,-2.29037,-4.27002,-1.97731,1
0422_5,19.623,2.59588,2.15957,-2.3471,-4.29885,-2.07768,1
0422_5,19.788,2.54762,2.1199,-2.42136,-4.34511,-2.15478,1
0422_5,19.955,2.42261,2.02222,-2.48559,-4.38564,-2.25766,1
0422_5,20.12,2.31817,1.9281,-2.55289,-4.42972,-2.31081,1
0422_5,20.288,2.24644,1.90785,-2.59071,-4.45611,-2.38769,1
0422_5,20.454,2.22798,1.86435,-2.6455,-4.48467,-2.45384,1
0422_5,20.62,2.19,1.77899,-2.70362,-4.53392,-2.49627,1
0422_5,20.787,2.08055,1.68924,-2.74478,-4.56167,-2.56425,1
0422_5,20.954,2.02438,1.61127,-2.78927,-4.59078,-2.58889,1
0502_12_4,21.12,1.99827,1.59759,-2.81986,-4.60873,-2.57634,1
0502_12_4,0.24,-0.10069,-0.07475,-0.16312,-0.15384,-0.21424,2
0502_12_4,0.406,-0.22233,-0.15073,-0.2751,-0.3003,-0.32105,2
