,time,중지,검지,약지,소지,엄지,target
2,1.563,-2.10711,-0.90713,-1.56382,-1.6686,-1.43769,1
2,1.729,-2.22367,-0.97816,-1.68097,-1.74891,-1.54152,1
2,1.895,-2.33169,-1.04774,-1.80205,-1.88568,-1.65138,1
2,2.061,-2.45241,-1.11674,-1.91293,-1.9853,-1.75833,1
2,2.228,-2.56481,-1.18226,-2.01858,-2.09737,-1.82696,1
2,2.395,-2.66706,-1.24836,-2.1169,-2.18827,-1.91679,1
2,2.561,-2.76054,-1.30808,-2.20268,-2.18163,-2.0004,1
2,2.727,-2.84825,-1.35852,-2.28558,-2.22583,-2.0916,1
2,2.892,-2.93389,-1.40636,-2.36011,-2.2551,-2.16354,1
2,3.058,-3.01675,-1.46318,-2.44065,-2.4039,-2.24248,1
2,3.222,-3.09453,-1.5174,-2.51623,-2.4919,-2.3154,1
2,3.388,-3.16285,-1.57045,-2.58082,-2.56889,-2.38559,1
2,3.553,-3.23233,-1.61713,-2.66136,-2.66498,-2.42526,1
2,3.719,-3.3145,-1.66496,-2.72543,-2.71832,-2.48903,1
2,3.885,-3.39044,-1.7099,-2.78689,-2.78494,-2.54289,1
2,4.05,-3.44514,-1.75715,-2.83683,-2.8391,-2.5917,1
2,4.216,-3.50169,-1.80035,-2.89934,-2.90095,-2.64964,1
2,4.38,-3.56193,-1.84181,-2.95948,-2.95968,-2.71614,1
2,4.546,-3.6164,-1.88355,-3.02695,-3.02983,-2.76378,1
2,4.711,-3.67157,-1.92153,-3.08474,-3.07653,-2.82192,1
2,4.877,-3.73066,-1.96125,-3.14437,-3.03772,-2.90572,1
2,5.043,-3.73712,-1.85456,-3.06932,-2.01996,-2.73461,2
2,5.208,-2.02194,0.07973,-0.60461,3.61197,-3.2176,2
2,5.374,-1.59631,1.01353,-0.97098,2.75339,-3.68601,2
2,5.543,-0.45401,0.88452,-0.55623,2.19512,-4.70585,2
2,5.709,-1.05321,0.79349,-0.87448,1.34048,-5.41031,2
2,5.874,-1.51368,0.661,-1.30231,0.79404,-5.9668,2
2,6.04,-2.03025,0.56649,-1.72229,0.39183,-6.37337,2
2,6.205,-2.41248,0.4943,-2.11115,0.0469,-6.74437,2
2,6.372,-2.74023,0.5662,-2.34206,-0.20505,-6.967,2
2,6.538,-3.11531,0.50126,-2.46288,-0.43956,-7.16047,2
2,6.703,-3.40152,0.41022,-2.62841,-0.65042,-7.34616,2
2,6.87,-3.6134,0.27687,-2.69588,-0.82869,-7.51552,2
2,7.036,-3.77751,0.24353,-2.64881,-0.97688,-7.62188,2
2,7.202,-3.89269,0.2444,-2.70739,-1.1373,-7.79182,2
2,7.367,-4.03926,0.16989,-2.83082,-1.30043,-7.90479,2
2,7.534,-4.15882,0.10582,-2.94798,-1.4428,-8.03953,2
2,7.699,-4.27861,0.05102,-3.01701,-1.56939,-8.14589,2
2,7.865,-4.37417,-0.01102,-3.04238,-1.68977,-8.22775,2
2,8.031,-4.46003,-0.00116,-3.13522,-1.80619,-8.37339,2
2,8.196,-4.57498,-0.05508,-3.25525,-1.91557,-8.46575,2
2,8.362,-4.67838,-0.09915,-3.3303,-2.00813,-8.57833,2
2,8.526,-4.7834,-0.15771,-3.4349,-2.09944,-8.66913,2
2,8.692,-4.86073,-0.20178,-3.51126,-2.18412,-8.71483,2
2,8.857,-4.92189,-0.18438,-3.55598,-2.26111,-8.82546,2
2,9.023,-4.99852,-0.24729,-3.64855,-2.3487,-8.89293,2
2,9.188,-5.08554,-0.30499,-3.69327,-2.43254,-8.99929,2
2,9.354,-5.1407,-0.36268,-3.79997,-2.51555,-9.07357,2
2,9.52,-5.23118,-0.40617,-3.88391,-2.60251,-9.10021,2
2,9.685,-5.30504,-0.42327,-3.93987,-2.67536,-9.19315,2
2,9.851,-5.36367,-0.46357,-3.98381,-2.74903,-9.24876,2
2,10.016,-5.4133,-0.50184,-4.03585,-2.81648,-9.33665,2
2,10.182,-5.47008,-0.53953,-4.07324,-2.88622,-9.40606,2
